"d_phi_p [deg]","fc [GHz]","Time [us]","re(SP(i1)) [mV]","re(SP(i2)) [mV]","re(SP(i3)) [mV]","re(SP(i4)) [mV]","re(SP(q1)) [mV]","re(SP(q2)) [mV]","re(SP(q3)) [mV]","re(SP(q4)) [mV]"
97,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
97,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
97,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
97,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
97,2.448,128,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
97,2.448,136,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
98,2.448,0,64.8377747594815,71.8647827821405,71.1028220835978,64.7340487555643,-68.9562748829991,-54.9405695277323,-51.9679967228036,-66.6357446667129
98,2.448,8,64.8437438381166,71.8719523337593,71.1094806576461,64.7398936303119,-68.9575287133458,-54.9414310396105,-51.9688468971849,-66.6369392962252
98,2.448,16,64.8479758852666,71.8770352518081,71.1142014157313,64.744037695064,-68.9584192661031,-54.9420432134918,-51.9694507437735,-66.6377878059781
98,2.448,24,64.852217258472,71.8821291558237,71.1189324621847,64.7481909565156,-68.959313107659,-54.94265787357,-51.9700568176861,-66.6386394537179
98,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
98,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
98,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
98,2.448,56,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
98,2.448,64,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
98,2.448,72,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
98,2.448,80,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
98,2.448,88,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
98,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
98,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
98,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
98,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
98,2.448,128,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
98,2.448,136,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
99,2.448,0,64.8377747594815,71.8647827821405,71.1028220835978,64.7340487555643,-68.9562748829991,-54.9405695277323,-51.9679967228036,-66.6357446667129
99,2.448,8,64.8437438381166,71.8719523337593,71.1094806576461,64.7398936303119,-68.9575287133458,-54.9414310396105,-51.9688468971849,-66.6369392962252
99,2.448,16,64.8479758852666,71.8770352518081,71.1142014157313,64.744037695064,-68.9584192661031,-54.9420432134918,-51.9694507437735,-66.6377878059781
99,2.448,24,64.852217258472,71.8821291558237,71.1189324621847,64.7481909565156,-68.959313107659,-54.94265787357,-51.9700568176861,-66.6386394537179
99,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
99,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
99,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
99,2.448,56,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
99,2.448,64,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
99,2.448,72,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
99,2.448,80,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
99,2.448,88,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
99,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
99,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
99,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
99,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
99,2.448,128,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
99,2.448,136,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
100,2.448,0,64.8377747594815,71.8647827821405,71.1028220835978,64.7340487555643,-68.9562748829991,-54.9405695277323,-51.9679967228036,-66.6357446667129
100,2.448,8,64.8437438381166,71.8719523337593,71.1094806576461,64.7398936303119,-68.9575287133458,-54.9414310396105,-51.9688468971849,-66.6369392962252
100,2.448,16,64.8479758852666,71.8770352518081,71.1142014157313,64.744037695064,-68.9584192661031,-54.9420432134918,-51.9694507437735,-66.6377878059781
100,2.448,24,64.852217258472,71.8821291558237,71.1189324621847,64.7481909565156,-68.959313107659,-54.94265787357,-51.9700568176861,-66.6386394537179
100,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
100,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
100,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
100,2.448,56,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
100,2.448,64,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
100,2.448,72,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
100,2.448,80,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
100,2.448,88,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
100,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
100,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
100,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
100,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
100,2.448,128,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
100,2.448,136,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
101,2.448,0,64.8377747594815,71.8647827821405,71.1028220835978,64.7340487555643,-68.9562748829991,-54.9405695277323,-51.9679967228036,-66.6357446667129
101,2.448,8,64.8437438381166,71.8719523337593,71.1094806576461,64.7398936303119,-68.9575287133458,-54.9414310396105,-51.9688468971849,-66.6369392962252
101,2.448,16,64.8479758852666,71.8770352518081,71.1142014157313,64.744037695064,-68.9584192661031,-54.9420432134918,-51.9694507437735,-66.6377878059781
101,2.448,24,64.852217258472,71.8821291558237,71.1189324621847,64.7481909565156,-68.959313107659,-54.94265787357,-51.9700568176861,-66.6386394537179
101,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
101,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
101,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
101,2.448,56,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
101,2.448,64,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
101,2.448,72,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
101,2.448,80,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
101,2.448,88,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
101,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
101,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
101,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
101,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
101,2.448,128,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
101,2.448,136,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
102,2.448,0,64.8377747594815,71.8647827821405,71.1028220835978,64.7340487555643,-68.9562748829991,-54.9405695277323,-51.9679967228036,-66.6357446667129
102,2.448,8,64.8437438381166,71.8719523337593,71.1094806576461,64.7398936303119,-68.9575287133458,-54.9414310396105,-51.9688468971849,-66.6369392962252
102,2.448,16,64.8479758852666,71.8770352518081,71.1142014157313,64.744037695064,-68.9584192661031,-54.9420432134918,-51.9694507437735,-66.6377878059781
102,2.448,24,64.852217258472,71.8821291558237,71.1189324621847,64.7481909565156,-68.959313107659,-54.94265787357,-51.9700568176861,-66.6386394537179
102,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
102,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
102,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
102,2.448,56,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
102,2.448,64,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
102,2.448,72,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
102,2.448,80,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
102,2.448,88,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
102,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
102,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
102,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
102,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
102,2.448,128,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
102,2.448,136,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
103,2.448,0,64.8377747594815,71.8647827821405,71.1028220835978,64.7340487555643,-68.9562748829991,-54.9405695277323,-51.9679967228036,-66.6357446667129
103,2.448,8,64.8437438381166,71.8719523337593,71.1094806576461,64.7398936303119,-68.9575287133458,-54.9414310396105,-51.9688468971849,-66.6369392962252
103,2.448,16,64.8479758852666,71.8770352518081,71.1142014157313,64.744037695064,-68.9584192661031,-54.9420432134918,-51.9694507437735,-66.6377878059781
103,2.448,24,64.852217258472,71.8821291558237,71.1189324621847,64.7481909565156,-68.959313107659,-54.94265787357,-51.9700568176861,-66.6386394537179
103,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
103,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
103,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
103,2.448,56,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
103,2.448,64,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
103,2.448,72,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
103,2.448,80,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
103,2.448,88,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
103,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
103,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
103,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
103,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
103,2.448,128,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
103,2.448,136,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
104,2.448,0,64.8377747594815,71.8647827821405,71.1028220835978,64.7340487555643,-68.9562748829991,-54.9405695277323,-51.9679967228036,-66.6357446667129
104,2.448,8,64.8437438381166,71.8719523337593,71.1094806576461,64.7398936303119,-68.9575287133458,-54.9414310396105,-51.9688468971849,-66.6369392962252
104,2.448,16,64.8479758852666,71.8770352518081,71.1142014157313,64.744037695064,-68.9584192661031,-54.9420432134918,-51.9694507437735,-66.6377878059781
104,2.448,24,64.852217258472,71.8821291558237,71.1189324621847,64.7481909565156,-68.959313107659,-54.94265787357,-51.9700568176861,-66.6386394537179
104,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
104,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
104,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
104,2.448,56,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
104,2.448,64,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
104,2.448,72,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
104,2.448,80,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
104,2.448,88,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
104,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
104,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
104,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
104,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
104,2.448,128,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
104,2.448,136,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
105,2.448,0,64.8377747594815,71.8647827821405,71.1028220835978,64.7340487555643,-68.9562748829991,-54.9405695277323,-51.9679967228036,-66.6357446667129
105,2.448,8,64.8437438381166,71.8719523337593,71.1094806576461,64.7398936303119,-68.9575287133458,-54.9414310396105,-51.9688468971849,-66.6369392962252
105,2.448,16,64.8479758852666,71.8770352518081,71.1142014157313,64.744037695064,-68.9584192661031,-54.9420432134918,-51.9694507437735,-66.6377878059781
105,2.448,24,64.852217258472,71.8821291558237,71.1189324621847,64.7481909565156,-68.959313107659,-54.94265787357,-51.9700568176861,-66.6386394537179
105,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
105,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
105,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
105,2.448,56,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
105,2.448,64,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
105,2.448,72,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
105,2.448,80,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
105,2.448,88,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
105,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
105,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
105,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
105,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
105,2.448,128,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
105,2.448,136,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
106,2.448,0,64.8377747594815,71.8647827821405,71.1028220835978,64.7340487555643,-68.9562748829991,-54.9405695277323,-51.9679967228036,-66.6357446667129
106,2.448,8,64.8437438381166,71.8719523337593,71.1094806576461,64.7398936303119,-68.9575287133458,-54.9414310396105,-51.9688468971849,-66.6369392962252
106,2.448,16,64.8479758852666,71.8770352518081,71.1142014157313,64.744037695064,-68.9584192661031,-54.9420432134918,-51.9694507437735,-66.6377878059781
106,2.448,24,64.852217258472,71.8821291558237,71.1189324621847,64.7481909565156,-68.959313107659,-54.94265787357,-51.9700568176861,-66.6386394537179
106,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
106,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
106,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
106,2.448,56,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
106,2.448,64,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
106,2.448,72,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
106,2.448,80,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
106,2.448,88,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
106,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
106,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
106,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
106,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
106,2.448,128,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
106,2.448,136,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
107,2.448,0,64.8377747594815,71.8647827821405,71.1028220835978,64.7340487555643,-68.9562748829991,-54.9405695277323,-51.9679967228036,-66.6357446667129
107,2.448,8,64.8437438381166,71.8719523337593,71.1094806576461,64.7398936303119,-68.9575287133458,-54.9414310396105,-51.9688468971849,-66.6369392962252
107,2.448,16,64.8479758852666,71.8770352518081,71.1142014157313,64.744037695064,-68.9584192661031,-54.9420432134918,-51.9694507437735,-66.6377878059781
107,2.448,24,64.852217258472,71.8821291558237,71.1189324621847,64.7481909565156,-68.959313107659,-54.94265787357,-51.9700568176861,-66.6386394537179
107,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
107,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
107,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
107,2.448,56,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
107,2.448,64,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
107,2.448,72,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
107,2.448,80,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
107,2.448,88,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
107,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
107,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
107,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
107,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
